idproducto_onu;nombreproducto_onu;id_nivel3;nombre_nivel3;nombre_nivel2;nombre_nivel1
42181509;Sets de examen físico para personal sanitario de vuelo;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181510;Medidores transcutáneos de ictericia;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181511;Calibradores de impotencia masculina;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181512;Cucharas de examen de portadores de tifoideas;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181513;Kits de irrigación sinusal;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181514;Fotómetros de hemoglobina;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181515;Bandejas de examen;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181516;Unidades de electromiografía (EMG) o accesorios;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181517;Unidades de electroencefalografía (EEG) o accesorios;42181500;Evaluación de diagnóstico y productos para examen de uso general;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181601;Unidades de presión sanguínea aneroide;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181602;Unidades electrónicas de presión sanguínea;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181603;Unidades de mercurio de presión sanguínea;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181604;Válvulas de liberación de aire de presión sanguínea o bulbos de inflación;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181605;Mangas de la tensión arterial o vejigas;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181607;Unidades de grabación de presión sanguínea;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181608;Accesorios de instrumental de medición de la tensión arterial;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181609;Kits de monitorización de la tensión arterial;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181610;Kits de manguitos para tomar la tensión arterial;42181600;Unidades de presión sanguínea y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181701;Unidades de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181702;Adaptadores, cables o electrodos de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181703;Comprobadores de cables, electrodos o unidades de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181704;Calibradores o reguladores de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181705;Registradores gráficos de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181706;Pantallas de monitorización de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181707;Electrodos neonatales de cinta o anillo de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181708;Electrodos de parche de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181709;Papel de registro de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181710;Comprobadores de electrodos de superficie de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181711;Sistemas de transmisor o receptor telefónico de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181712;Analizadores de unidades de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181713;Sistemas de monitorización Holter o de electrocardiografía (ECG) continua a largo plazo;42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181714;Kits de accesorios de monitorización de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181715;Soluciones o cremas para electrodos;42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181716;Accesorios de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181717;Electrodos de bombilla de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181718;Trazadores de registro de electrocardiografía (ECG);42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181719;Transmisores o equipo de telemetría de electrocardiografía (ECG), o accesorios;42181700;Unidades de electrocardiografía (ECG) y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181801;Unidades de oxímetros de pulso;42181800;Oxímetros de pulso;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181802;Cables de oximetros de pulso;42181800;Oxímetros de pulso;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181803;Sondas o sensores de oxímetros de pulso;42181800;Oxímetros de pulso;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181804;Accesorios para sondas o sensores de oxímetros de impulsos;42181800;Oxímetros de pulso;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181805;Accesorios para unidades de oxímetros de impulsos;42181800;Oxímetros de pulso;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181901;Unidades de monitorización materna o fetal de tratamiento agudo;42181900;Unidades de control de cuidado intenso y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181902;Unidades de monitorización de presión intracraneal (ICP) o accesorios;42181900;Unidades de control de cuidado intenso y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
42181903;Unidades de monitorización de flujo sanguíneo cardiaco (CO) o accesorios;42181900;Unidades de control de cuidado intenso y productos relacionados;Productos para exámenes y control de pacientes;Equipamiento y suministros médicos
